epoch,train_loss,val_loss,train_acc,val_acc,iteration,branching,dropout,dataset,network,lr
2,0.6942360997200012,0.6929473280906677,0.46875,0.5199999809265137,0,2,0.5,mnist-49,binary_mln,0.05
3,0.6932170391082764,0.6957411170005798,0.46875,0.47999998927116394,0,2,0.5,mnist-49,binary_mln,0.05
4,0.6896252036094666,0.7067216634750366,0.5546875,0.47999998927116394,0,2,0.5,mnist-49,binary_mln,0.05
5,0.688654363155365,0.7042661309242249,0.53125,0.47999998927116394,0,2,0.5,mnist-49,binary_mln,0.05
6,0.6867995262145996,0.6973181366920471,0.53125,0.47999998927116394,0,2,0.5,mnist-49,binary_mln,0.05
7,0.6885432600975037,0.6924334168434143,0.5234375,0.5099999904632568,0,2,0.5,mnist-49,binary_mln,0.05
8,0.6875749826431274,0.6904321312904358,0.5234375,0.5,0,2,0.5,mnist-49,binary_mln,0.05
9,0.6807727813720703,0.6911206841468811,0.5703125,0.5600000023841858,0,2,0.5,mnist-49,binary_mln,0.05
10,0.67795729637146,0.7018690705299377,0.578125,0.47999998927116394,0,2,0.5,mnist-49,binary_mln,0.05
11,0.6733545660972595,0.7071533203125,0.578125,0.47999998927116394,0,2,0.5,mnist-49,binary_mln,0.05
12,0.669485330581665,0.683229386806488,0.5390625,0.550000011920929,0,2,0.5,mnist-49,binary_mln,0.05
13,0.6834471821784973,0.6689094305038452,0.5703125,0.6399999856948853,0,2,0.5,mnist-49,binary_mln,0.05
14,0.6519481539726257,0.6571813821792603,0.671875,0.7300000190734863,0,2,0.5,mnist-49,binary_mln,0.05
15,0.6435196995735168,0.6387853026390076,0.6875,0.7900000214576721,0,2,0.5,mnist-49,binary_mln,0.05
16,0.6273148655891418,0.6216939091682434,0.6640625,0.7799999713897705,0,2,0.5,mnist-49,binary_mln,0.05
17,0.6102036237716675,0.6153525710105896,0.703125,0.7699999809265137,0,2,0.5,mnist-49,binary_mln,0.05
18,0.6164150834083557,0.6182100176811218,0.703125,0.7799999713897705,0,2,0.5,mnist-49,binary_mln,0.05
19,0.5948471426963806,0.6214688420295715,0.7578125,0.7900000214576721,0,2,0.5,mnist-49,binary_mln,0.05
20,0.5937859416007996,0.6035634875297546,0.7421875,0.800000011920929,0,2,0.5,mnist-49,binary_mln,0.05
21,0.5668516159057617,0.5865429043769836,0.796875,0.8100000023841858,0,2,0.5,mnist-49,binary_mln,0.05
22,0.5576133728027344,0.585632860660553,0.7734375,0.8100000023841858,0,2,0.5,mnist-49,binary_mln,0.05
23,0.5737019777297974,0.5908681154251099,0.8046875,0.800000011920929,0,2,0.5,mnist-49,binary_mln,0.05
24,0.5646232962608337,0.5894342660903931,0.8046875,0.8100000023841858,0,2,0.5,mnist-49,binary_mln,0.05
25,0.5865879058837891,0.5618285536766052,0.8046875,0.8500000238418579,0,2,0.5,mnist-49,binary_mln,0.05
26,0.5518287420272827,0.5508479475975037,0.7734375,0.8600000143051147,0,2,0.5,mnist-49,binary_mln,0.05
27,0.5284523367881775,0.5592366456985474,0.8359375,0.8299999833106995,0,2,0.5,mnist-49,binary_mln,0.05
28,0.5699961185455322,0.5549445152282715,0.8046875,0.8100000023841858,0,2,0.5,mnist-49,binary_mln,0.05
29,0.5147464871406555,0.5513418316841125,0.8125,0.800000011920929,0,2,0.5,mnist-49,binary_mln,0.05
30,0.49009889364242554,0.5469295382499695,0.8359375,0.7799999713897705,0,2,0.5,mnist-49,binary_mln,0.05
31,0.4995869994163513,0.5590465664863586,0.8828125,0.7799999713897705,0,2,0.5,mnist-49,binary_mln,0.05
32,0.4741303026676178,0.5784378051757812,0.875,0.7799999713897705,0,2,0.5,mnist-49,binary_mln,0.05
33,0.5319628119468689,0.5552487969398499,0.8125,0.7799999713897705,0,2,0.5,mnist-49,binary_mln,0.05
34,0.5021838545799255,0.517299234867096,0.828125,0.7900000214576721,0,2,0.5,mnist-49,binary_mln,0.05
35,0.4899444282054901,0.49689942598342896,0.8359375,0.8700000047683716,0,2,0.5,mnist-49,binary_mln,0.05
36,0.46992844343185425,0.487743616104126,0.875,0.8600000143051147,0,2,0.5,mnist-49,binary_mln,0.05
37,0.4808746874332428,0.48709437251091003,0.90625,0.8600000143051147,0,2,0.5,mnist-49,binary_mln,0.05
38,0.4584626853466034,0.4944418966770172,0.875,0.8500000238418579,0,2,0.5,mnist-49,binary_mln,0.05
39,0.4747636318206787,0.48513808846473694,0.8515625,0.8500000238418579,0,2,0.5,mnist-49,binary_mln,0.05
40,0.46880754828453064,0.4665953814983368,0.859375,0.8799999952316284,0,2,0.5,mnist-49,binary_mln,0.05
41,0.4658631682395935,0.4375721216201782,0.8671875,0.9100000262260437,0,2,0.5,mnist-49,binary_mln,0.05
42,0.4331359267234802,0.4177001714706421,0.90625,0.8999999761581421,0,2,0.5,mnist-49,binary_mln,0.05
43,0.4264490008354187,0.4207388758659363,0.8828125,0.8700000047683716,0,2,0.5,mnist-49,binary_mln,0.05
44,0.4272046685218811,0.413572758436203,0.875,0.8799999952316284,0,2,0.5,mnist-49,binary_mln,0.05
45,0.4435553550720215,0.4070987403392792,0.859375,0.8899999856948853,0,2,0.5,mnist-49,binary_mln,0.05
46,0.4419836699962616,0.3971722424030304,0.8828125,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
47,0.4380648732185364,0.3958355188369751,0.859375,0.949999988079071,0,2,0.5,mnist-49,binary_mln,0.05
48,0.44520631432533264,0.3950967490673065,0.8671875,0.949999988079071,0,2,0.5,mnist-49,binary_mln,0.05
49,0.44773751497268677,0.3895425498485565,0.9140625,0.9399999976158142,0,2,0.5,mnist-49,binary_mln,0.05
50,0.4156937003135681,0.3834802210330963,0.890625,0.9300000071525574,0,2,0.5,mnist-49,binary_mln,0.05
51,0.430683434009552,0.38867953419685364,0.890625,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
52,0.4198471009731293,0.39452317357063293,0.9140625,0.8999999761581421,0,2,0.5,mnist-49,binary_mln,0.05
53,0.41403669118881226,0.3797614574432373,0.8515625,0.9399999976158142,0,2,0.5,mnist-49,binary_mln,0.05
54,0.3862500786781311,0.37884414196014404,0.9140625,0.9300000071525574,0,2,0.5,mnist-49,binary_mln,0.05
55,0.389059454202652,0.37442606687545776,0.8515625,0.9300000071525574,0,2,0.5,mnist-49,binary_mln,0.05
56,0.446823388338089,0.3687133491039276,0.8515625,0.9100000262260437,0,2,0.5,mnist-49,binary_mln,0.05
57,0.3768088221549988,0.3706565499305725,0.8984375,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
58,0.3843608498573303,0.3783213794231415,0.890625,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
59,0.3068419098854065,0.4072498679161072,0.9453125,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
60,0.3988310694694519,0.42375296354293823,0.90625,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
61,0.4130789041519165,0.38929396867752075,0.859375,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
62,0.368990957736969,0.37092915177345276,0.9140625,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
63,0.3427044153213501,0.3611832559108734,0.9140625,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
64,0.3724253475666046,0.36056575179100037,0.859375,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
65,0.3987722098827362,0.3607806861400604,0.875,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
66,0.3628541827201843,0.3615543842315674,0.875,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
67,0.33289003372192383,0.37085434794425964,0.90625,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
68,0.3156324326992035,0.379312127828598,0.8984375,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
69,0.31410661339759827,0.3823224902153015,0.9296875,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
70,0.3741759657859802,0.35613659024238586,0.921875,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
71,0.36175572872161865,0.3384448289871216,0.90625,0.9100000262260437,0,2,0.5,mnist-49,binary_mln,0.05
72,0.29336246848106384,0.3263583481311798,0.90625,0.8999999761581421,0,2,0.5,mnist-49,binary_mln,0.05
73,0.33239665627479553,0.315679669380188,0.8671875,0.8899999856948853,0,2,0.5,mnist-49,binary_mln,0.05
74,0.27029022574424744,0.3130645453929901,0.9296875,0.8899999856948853,0,2,0.5,mnist-49,binary_mln,0.05
75,0.3057614266872406,0.3213985562324524,0.8671875,0.8999999761581421,0,2,0.5,mnist-49,binary_mln,0.05
76,0.3604433238506317,0.32725003361701965,0.8515625,0.8999999761581421,0,2,0.5,mnist-49,binary_mln,0.05
77,0.33468472957611084,0.3297497630119324,0.890625,0.9100000262260437,0,2,0.5,mnist-49,binary_mln,0.05
78,0.2397204339504242,0.35045570135116577,0.9140625,0.8999999761581421,0,2,0.5,mnist-49,binary_mln,0.05
79,0.26583999395370483,0.37409621477127075,0.90625,0.8999999761581421,0,2,0.5,mnist-49,binary_mln,0.05
80,0.20514892041683197,0.40337735414505005,0.9140625,0.8999999761581421,0,2,0.5,mnist-49,binary_mln,0.05
81,0.2668818533420563,0.43647775053977966,0.875,0.8899999856948853,0,2,0.5,mnist-49,binary_mln,0.05
82,0.2012474238872528,0.48042622208595276,0.9375,0.8999999761581421,0,2,0.5,mnist-49,binary_mln,0.05
83,0.3438764810562134,0.458660364151001,0.90625,0.9100000262260437,0,2,0.5,mnist-49,binary_mln,0.05
84,0.22547166049480438,0.4042995870113373,0.921875,0.8999999761581421,0,2,0.5,mnist-49,binary_mln,0.05
85,0.21800528466701508,0.36855170130729675,0.9375,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
86,0.4175141453742981,0.32807105779647827,0.890625,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
87,0.27306196093559265,0.3151368796825409,0.9140625,0.8999999761581421,0,2,0.5,mnist-49,binary_mln,0.05
88,0.24151639640331268,0.30678480863571167,0.875,0.8999999761581421,0,2,0.5,mnist-49,binary_mln,0.05
89,0.2162342220544815,0.2984881103038788,0.9296875,0.8999999761581421,0,2,0.5,mnist-49,binary_mln,0.05
90,0.23010402917861938,0.2946796417236328,0.8828125,0.9300000071525574,0,2,0.5,mnist-49,binary_mln,0.05
91,0.20676061511039734,0.295706182718277,0.9140625,0.9300000071525574,0,2,0.5,mnist-49,binary_mln,0.05
92,0.28000500798225403,0.30492106080055237,0.9140625,0.9300000071525574,0,2,0.5,mnist-49,binary_mln,0.05
93,0.2546173930168152,0.3233114182949066,0.8984375,0.9300000071525574,0,2,0.5,mnist-49,binary_mln,0.05
94,0.23474405705928802,0.34524431824684143,0.921875,0.9200000166893005,0,2,0.5,mnist-49,binary_mln,0.05
95,0.2775210738182068,0.3354288935661316,0.9296875,0.9300000071525574,0,2,0.5,mnist-49,binary_mln,0.05
96,0.2047377973794937,0.32183802127838135,0.9296875,0.9300000071525574,0,2,0.5,mnist-49,binary_mln,0.05
97,0.24453680217266083,0.30461016297340393,0.90625,0.9300000071525574,0,2,0.5,mnist-49,binary_mln,0.05
98,0.2361631542444229,0.30167460441589355,0.8984375,0.9300000071525574,0,2,0.5,mnist-49,binary_mln,0.05
99,0.2340368628501892,0.3080955147743225,0.9296875,0.9100000262260437,0,2,0.5,mnist-49,binary_mln,0.05
0,0.7547829151153564,0.7516050934791565,0.53125,0.47999998927116394,1,2,0.5,mnist-49,binary_mln,0.05
1,0.7208012342453003,0.7262125611305237,0.53125,0.47999998927116394,1,2,0.5,mnist-49,binary_mln,0.05
2,0.7028528451919556,0.7067784070968628,0.53125,0.47999998927116394,1,2,0.5,mnist-49,binary_mln,0.05
3,0.6949300765991211,0.6974554657936096,0.53125,0.44999998807907104,1,2,0.5,mnist-49,binary_mln,0.05
4,0.6927105188369751,0.6932575702667236,0.5078125,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
5,0.6934911012649536,0.6930117607116699,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
6,0.6936065554618835,0.6928244829177856,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
7,0.6940628290176392,0.6926871538162231,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
8,0.69424968957901,0.6925880908966064,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
9,0.6944437026977539,0.6925218105316162,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
10,0.6947874426841736,0.6924847364425659,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
11,0.694261908531189,0.6924620866775513,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
12,0.6947165131568909,0.6924549341201782,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
13,0.6944399476051331,0.6924588680267334,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
14,0.694564700126648,0.6924732327461243,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
15,0.6943706274032593,0.6924947500228882,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
16,0.6944994330406189,0.6925225257873535,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
17,0.6942809820175171,0.6925525665283203,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
18,0.6942804455757141,0.6925833225250244,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
19,0.6942580938339233,0.6926135420799255,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
20,0.6941453218460083,0.6926425099372864,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
21,0.6940429210662842,0.692670464515686,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
22,0.6940667629241943,0.692697286605835,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
23,0.6938533186912537,0.6927229166030884,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
24,0.6938305497169495,0.6927490234375,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
25,0.6937053203582764,0.6927760243415833,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
26,0.6936718821525574,0.6928045749664307,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
27,0.6934885382652283,0.6928334832191467,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
28,0.6934698224067688,0.692864179611206,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
29,0.6934590935707092,0.6928958296775818,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
30,0.6931639909744263,0.6929293274879456,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
31,0.6931219696998596,0.6929572820663452,0.46875,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
32,0.692950963973999,0.6922106742858887,0.5078125,0.5199999809265137,1,2,0.5,mnist-49,binary_mln,0.05
33,0.6898995041847229,0.694089412689209,0.5546875,0.47999998927116394,1,2,0.5,mnist-49,binary_mln,0.05
34,0.6881248950958252,0.6973980665206909,0.53125,0.47999998927116394,1,2,0.5,mnist-49,binary_mln,0.05
35,0.6822355389595032,0.6969181895256042,0.53125,0.47999998927116394,1,2,0.5,mnist-49,binary_mln,0.05
36,0.7023183107376099,0.697591245174408,0.53125,0.47999998927116394,1,2,0.5,mnist-49,binary_mln,0.05
37,0.6842647790908813,0.6946580410003662,0.53125,0.47999998927116394,1,2,0.5,mnist-49,binary_mln,0.05
38,0.6846143007278442,0.6917632818222046,0.53125,0.47999998927116394,1,2,0.5,mnist-49,binary_mln,0.05
39,0.6866390705108643,0.6896051168441772,0.5390625,0.5099999904632568,1,2,0.5,mnist-49,binary_mln,0.05
40,0.6850017309188843,0.688493013381958,0.6015625,0.5099999904632568,1,2,0.5,mnist-49,binary_mln,0.05
41,0.6816878914833069,0.688438355922699,0.671875,0.5,1,2,0.5,mnist-49,binary_mln,0.05
42,0.6826063394546509,0.6884285807609558,0.5625,0.47999998927116394,1,2,0.5,mnist-49,binary_mln,0.05
43,0.680442750453949,0.687539279460907,0.5703125,0.47999998927116394,1,2,0.5,mnist-49,binary_mln,0.05
44,0.6741443872451782,0.6836970448493958,0.546875,0.5099999904632568,1,2,0.5,mnist-49,binary_mln,0.05
45,0.6742948293685913,0.6789335608482361,0.578125,0.6499999761581421,1,2,0.5,mnist-49,binary_mln,0.05
46,0.6707950830459595,0.6776400804519653,0.65625,0.6899999976158142,1,2,0.5,mnist-49,binary_mln,0.05
47,0.6633986830711365,0.6745930314064026,0.6875,0.6499999761581421,1,2,0.5,mnist-49,binary_mln,0.05
48,0.6790130138397217,0.6730241179466248,0.6796875,0.699999988079071,1,2,0.5,mnist-49,binary_mln,0.05
49,0.6594321131706238,0.6692986488342285,0.6953125,0.6499999761581421,1,2,0.5,mnist-49,binary_mln,0.05
50,0.6470960378646851,0.6652829051017761,0.734375,0.6200000047683716,1,2,0.5,mnist-49,binary_mln,0.05
51,0.6455087661743164,0.6638892292976379,0.6484375,0.5299999713897705,1,2,0.5,mnist-49,binary_mln,0.05
52,0.6490541696548462,0.6610774993896484,0.609375,0.5299999713897705,1,2,0.5,mnist-49,binary_mln,0.05
53,0.6290380358695984,0.654252290725708,0.65625,0.6100000143051147,1,2,0.5,mnist-49,binary_mln,0.05
54,0.6406282186508179,0.6511475443840027,0.6953125,0.6600000262260437,1,2,0.5,mnist-49,binary_mln,0.05
55,0.6152984499931335,0.6490685939788818,0.6875,0.6600000262260437,1,2,0.5,mnist-49,binary_mln,0.05
56,0.6116658449172974,0.6484607458114624,0.7421875,0.6600000262260437,1,2,0.5,mnist-49,binary_mln,0.05
57,0.6254240870475769,0.6658481359481812,0.703125,0.6399999856948853,1,2,0.5,mnist-49,binary_mln,0.05
58,0.6904966235160828,0.6633696556091309,0.6953125,0.6399999856948853,1,2,0.5,mnist-49,binary_mln,0.05
59,0.603175163269043,0.6631491780281067,0.734375,0.6600000262260437,1,2,0.5,mnist-49,binary_mln,0.05
60,0.6690152883529663,0.6545125842094421,0.6484375,0.6399999856948853,1,2,0.5,mnist-49,binary_mln,0.05
61,0.6038830280303955,0.6514243483543396,0.640625,0.6399999856948853,1,2,0.5,mnist-49,binary_mln,0.05
62,0.615122377872467,0.646928071975708,0.6484375,0.6499999761581421,1,2,0.5,mnist-49,binary_mln,0.05
63,0.5945320725440979,0.642275333404541,0.671875,0.6700000166893005,1,2,0.5,mnist-49,binary_mln,0.05
64,0.6078915596008301,0.6339939832687378,0.7578125,0.6499999761581421,1,2,0.5,mnist-49,binary_mln,0.05
65,0.5947489738464355,0.6271651983261108,0.7734375,0.6499999761581421,1,2,0.5,mnist-49,binary_mln,0.05
66,0.5980431437492371,0.6246947646141052,0.7578125,0.6600000262260437,1,2,0.5,mnist-49,binary_mln,0.05
67,0.6007833480834961,0.6213437914848328,0.7421875,0.6700000166893005,1,2,0.5,mnist-49,binary_mln,0.05
68,0.6225334405899048,0.6213905811309814,0.703125,0.6700000166893005,1,2,0.5,mnist-49,binary_mln,0.05
69,0.6031026244163513,0.620458722114563,0.7421875,0.6800000071525574,1,2,0.5,mnist-49,binary_mln,0.05
70,0.6081811785697937,0.6183509826660156,0.6796875,0.6700000166893005,1,2,0.5,mnist-49,binary_mln,0.05
71,0.5928710103034973,0.6185601353645325,0.7265625,0.6800000071525574,1,2,0.5,mnist-49,binary_mln,0.05
72,0.5723256468772888,0.6209360361099243,0.7890625,0.6600000262260437,1,2,0.5,mnist-49,binary_mln,0.05
73,0.6006668210029602,0.623862624168396,0.71875,0.6399999856948853,1,2,0.5,mnist-49,binary_mln,0.05
74,0.6020658612251282,0.6067286133766174,0.6640625,0.6600000262260437,1,2,0.5,mnist-49,binary_mln,0.05
75,0.5918141603469849,0.5855764746665955,0.7109375,0.7300000190734863,1,2,0.5,mnist-49,binary_mln,0.05
76,0.5695621967315674,0.5733231902122498,0.78125,0.7300000190734863,1,2,0.5,mnist-49,binary_mln,0.05
77,0.5255823135375977,0.5652005672454834,0.7890625,0.7400000095367432,1,2,0.5,mnist-49,binary_mln,0.05
78,0.5236046314239502,0.5614013671875,0.7890625,0.7400000095367432,1,2,0.5,mnist-49,binary_mln,0.05
79,0.47886577248573303,0.578137993812561,0.8515625,0.7400000095367432,1,2,0.5,mnist-49,binary_mln,0.05
80,0.5367757678031921,0.5381529927253723,0.796875,0.7599999904632568,1,2,0.5,mnist-49,binary_mln,0.05
81,0.4504737854003906,0.5133522152900696,0.8515625,0.7699999809265137,1,2,0.5,mnist-49,binary_mln,0.05
82,0.44951140880584717,0.5072842240333557,0.84375,0.7799999713897705,1,2,0.5,mnist-49,binary_mln,0.05
83,0.48949337005615234,0.4937787652015686,0.8125,0.7900000214576721,1,2,0.5,mnist-49,binary_mln,0.05
84,0.4544123709201813,0.46136674284935,0.8125,0.800000011920929,1,2,0.5,mnist-49,binary_mln,0.05
85,0.47768694162368774,0.44602662324905396,0.8203125,0.800000011920929,1,2,0.5,mnist-49,binary_mln,0.05
86,0.4152785539627075,0.4586491286754608,0.8359375,0.8199999928474426,1,2,0.5,mnist-49,binary_mln,0.05
87,0.4590723216533661,0.45716536045074463,0.765625,0.8199999928474426,1,2,0.5,mnist-49,binary_mln,0.05
88,0.40490102767944336,0.41573017835617065,0.828125,0.8299999833106995,1,2,0.5,mnist-49,binary_mln,0.05
89,0.3629414141178131,0.4077233076095581,0.828125,0.800000011920929,1,2,0.5,mnist-49,binary_mln,0.05
90,0.3752734959125519,0.4104730188846588,0.8515625,0.7699999809265137,1,2,0.5,mnist-49,binary_mln,0.05
91,0.38938605785369873,0.4019162654876709,0.75,0.7900000214576721,1,2,0.5,mnist-49,binary_mln,0.05
92,0.38250285387039185,0.4098997116088867,0.78125,0.8399999737739563,1,2,0.5,mnist-49,binary_mln,0.05
93,0.31551483273506165,0.6205024123191833,0.84375,0.8199999928474426,1,2,0.5,mnist-49,binary_mln,0.05
94,0.3963034152984619,0.6033929586410522,0.859375,0.8399999737739563,1,2,0.5,mnist-49,binary_mln,0.05
95,0.47924867272377014,0.4382339417934418,0.8828125,0.8399999737739563,1,2,0.5,mnist-49,binary_mln,0.05
96,0.35437968373298645,0.33801472187042236,0.828125,0.8199999928474426,1,2,0.5,mnist-49,binary_mln,0.05
97,0.3611244559288025,0.3464255630970001,0.765625,0.7900000214576721,1,2,0.5,mnist-49,binary_mln,0.05
98,0.52241051197052,0.35720470547676086,0.6796875,0.7699999809265137,1,2,0.5,mnist-49,binary_mln,0.05
99,0.42441317439079285,0.3290143609046936,0.6875,0.7900000214576721,1,2,0.5,mnist-49,binary_mln,0.05
0,0.6947161555290222,0.6914446353912354,0.46875,0.5199999809265137,2,2,0.5,mnist-49,binary_mln,0.05
1,0.6927649974822998,0.6902812123298645,0.46875,0.5199999809265137,2,2,0.5,mnist-49,binary_mln,0.05
2,0.691556453704834,0.6885493397712708,0.46875,0.5199999809265137,2,2,0.5,mnist-49,binary_mln,0.05
3,0.6906217932701111,0.686188817024231,0.46875,0.5199999809265137,2,2,0.5,mnist-49,binary_mln,0.05
4,0.6849238276481628,0.6817926168441772,0.4609375,0.8600000143051147,2,2,0.5,mnist-49,binary_mln,0.05
5,0.6814430952072144,0.6659619808197021,0.5859375,0.699999988079071,2,2,0.5,mnist-49,binary_mln,0.05
6,0.680784285068512,0.6497899889945984,0.640625,0.6100000143051147,2,2,0.5,mnist-49,binary_mln,0.05
7,0.6556925773620605,0.6357581615447998,0.6171875,0.6000000238418579,2,2,0.5,mnist-49,binary_mln,0.05
8,0.6421773433685303,0.623568594455719,0.609375,0.6000000238418579,2,2,0.5,mnist-49,binary_mln,0.05
9,0.6554184556007385,0.6100735068321228,0.6015625,0.6000000238418579,2,2,0.5,mnist-49,binary_mln,0.05
10,0.6236177682876587,0.5900755524635315,0.6015625,0.6200000047683716,2,2,0.5,mnist-49,binary_mln,0.05
11,0.5860312581062317,0.5659273862838745,0.65625,0.6499999761581421,2,2,0.5,mnist-49,binary_mln,0.05
12,0.5900994539260864,0.535875678062439,0.6640625,0.75,2,2,0.5,mnist-49,binary_mln,0.05
13,0.5626036524772644,0.5132537484169006,0.7734375,0.8199999928474426,2,2,0.5,mnist-49,binary_mln,0.05
14,0.5352177023887634,0.4927220642566681,0.7734375,0.8399999737739563,2,2,0.5,mnist-49,binary_mln,0.05
15,0.5447462797164917,0.47083497047424316,0.7890625,0.8299999833106995,2,2,0.5,mnist-49,binary_mln,0.05
16,0.4679180383682251,0.4583985507488251,0.8203125,0.8299999833106995,2,2,0.5,mnist-49,binary_mln,0.05
17,0.4708291292190552,0.4479917883872986,0.78125,0.8399999737739563,2,2,0.5,mnist-49,binary_mln,0.05
18,0.4833003282546997,0.4206770062446594,0.8203125,0.8399999737739563,2,2,0.5,mnist-49,binary_mln,0.05
19,0.45413199067115784,0.3957253694534302,0.78125,0.8299999833106995,2,2,0.5,mnist-49,binary_mln,0.05
20,0.4681119918823242,0.39445826411247253,0.8125,0.8399999737739563,2,2,0.5,mnist-49,binary_mln,0.05
21,0.3880620300769806,0.39342352747917175,0.8125,0.8600000143051147,2,2,0.5,mnist-49,binary_mln,0.05
22,0.44437798857688904,0.3850221335887909,0.796875,0.8799999952316284,2,2,0.5,mnist-49,binary_mln,0.05
23,0.4064657688140869,0.3665279746055603,0.78125,0.8799999952316284,2,2,0.5,mnist-49,binary_mln,0.05
24,0.3928295969963074,0.3349524438381195,0.8203125,0.8799999952316284,2,2,0.5,mnist-49,binary_mln,0.05
25,0.3978501558303833,0.3054264485836029,0.78125,0.8899999856948853,2,2,0.5,mnist-49,binary_mln,0.05
26,0.41391944885253906,0.30969175696372986,0.75,0.8899999856948853,2,2,0.5,mnist-49,binary_mln,0.05
27,0.31878626346588135,0.3347870707511902,0.8046875,0.8799999952316284,2,2,0.5,mnist-49,binary_mln,0.05
28,0.3189135491847992,0.35744407773017883,0.8671875,0.8700000047683716,2,2,0.5,mnist-49,binary_mln,0.05
29,0.4103742837905884,0.34847795963287354,0.8203125,0.8700000047683716,2,2,0.5,mnist-49,binary_mln,0.05
30,0.3432620167732239,0.3421066999435425,0.8359375,0.8899999856948853,2,2,0.5,mnist-49,binary_mln,0.05
31,0.364051878452301,0.340027391910553,0.8046875,0.8999999761581421,2,2,0.5,mnist-49,binary_mln,0.05
32,0.2912076711654663,0.3452571928501129,0.875,0.8700000047683716,2,2,0.5,mnist-49,binary_mln,0.05
33,0.4030635952949524,0.3352053165435791,0.7734375,0.8700000047683716,2,2,0.5,mnist-49,binary_mln,0.05
34,0.3129446506500244,0.32637470960617065,0.8203125,0.8899999856948853,2,2,0.5,mnist-49,binary_mln,0.05
35,0.33751484751701355,0.3140336275100708,0.8125,0.8799999952316284,2,2,0.5,mnist-49,binary_mln,0.05
36,0.30214497447013855,0.3167984187602997,0.8359375,0.8899999856948853,2,2,0.5,mnist-49,binary_mln,0.05
37,0.28957539796829224,0.3225245773792267,0.890625,0.8899999856948853,2,2,0.5,mnist-49,binary_mln,0.05
38,0.312917560338974,0.33849915862083435,0.8515625,0.8799999952316284,2,2,0.5,mnist-49,binary_mln,0.05
39,0.3627397119998932,0.33178359270095825,0.8203125,0.8799999952316284,2,2,0.5,mnist-49,binary_mln,0.05
40,0.3106596767902374,0.32621127367019653,0.859375,0.8799999952316284,2,2,0.5,mnist-49,binary_mln,0.05
41,0.2787194848060608,0.3283776044845581,0.8828125,0.8799999952316284,2,2,0.5,mnist-49,binary_mln,0.05
