epoch,train_loss,val_loss,train_acc,val_acc,iteration,branching,dropout,dataset,network,lr
11,2.175985813140869,2.1966333389282227,0.2734375,0.26,6,2,0.4,mnist,multiclass_mln,0.05
12,2.1781423091888428,2.1708269119262695,0.296875,0.34,6,2,0.4,mnist,multiclass_mln,0.05
13,2.1396985054016113,2.1462790966033936,0.3671875,0.33,6,2,0.4,mnist,multiclass_mln,0.05
14,2.1138627529144287,2.122393846511841,0.375,0.36,6,2,0.4,mnist,multiclass_mln,0.05
15,2.0848350524902344,2.1088204383850098,0.40625,0.35000000000000003,6,2,0.4,mnist,multiclass_mln,0.05
16,2.044079065322876,2.098787784576416,0.4375,0.36,6,2,0.4,mnist,multiclass_mln,0.05
17,2.051424741744995,2.099194049835205,0.3828125,0.34,6,2,0.4,mnist,multiclass_mln,0.05
18,2.065913677215576,2.099186420440674,0.40625,0.34,6,2,0.4,mnist,multiclass_mln,0.05
19,2.0471978187561035,2.0803112983703613,0.4140625,0.37,6,2,0.4,mnist,multiclass_mln,0.05
20,2.012152671813965,2.0520007610321045,0.4453125,0.39,6,2,0.4,mnist,multiclass_mln,0.05
21,2.0095481872558594,2.0361201763153076,0.453125,0.42,6,2,0.4,mnist,multiclass_mln,0.05
22,1.9927489757537842,2.0317585468292236,0.484375,0.43,6,2,0.4,mnist,multiclass_mln,0.05
23,2.019082546234131,2.0302364826202393,0.4453125,0.44,6,2,0.4,mnist,multiclass_mln,0.05
24,1.9805337190628052,2.0439422130584717,0.46875,0.42,6,2,0.4,mnist,multiclass_mln,0.05
25,1.9562643766403198,2.0478177070617676,0.515625,0.4,6,2,0.4,mnist,multiclass_mln,0.05
26,2.0057902336120605,2.0310218334198,0.4296875,0.42,6,2,0.4,mnist,multiclass_mln,0.05
27,1.9564260244369507,2.0042593479156494,0.515625,0.44,6,2,0.4,mnist,multiclass_mln,0.05
28,1.9442226886749268,1.9895497560501099,0.515625,0.47000000000000003,6,2,0.4,mnist,multiclass_mln,0.05
29,1.9479687213897705,1.9804219007492065,0.5078125,0.48,6,2,0.4,mnist,multiclass_mln,0.05
30,1.9505524635314941,1.98201322555542,0.515625,0.49,6,2,0.4,mnist,multiclass_mln,0.05
31,1.9436142444610596,1.9961602687835693,0.5234375,0.46,6,2,0.4,mnist,multiclass_mln,0.05
32,1.942909598350525,1.9712252616882324,0.4921875,0.48,6,2,0.4,mnist,multiclass_mln,0.05
33,1.9486606121063232,1.9848949909210205,0.5234375,0.46,6,2,0.4,mnist,multiclass_mln,0.05
34,1.891797661781311,2.000783920288086,0.578125,0.45,6,2,0.4,mnist,multiclass_mln,0.05
35,1.8979014158248901,2.0110931396484375,0.5703125,0.44,6,2,0.4,mnist,multiclass_mln,0.05
36,1.8868403434753418,1.990859031677246,0.5703125,0.48,6,2,0.4,mnist,multiclass_mln,0.05
37,1.8586279153823853,1.96376371383667,0.625,0.49,6,2,0.4,mnist,multiclass_mln,0.05
38,1.8475091457366943,1.9301563501358032,0.6171875,0.54,6,2,0.4,mnist,multiclass_mln,0.05
39,1.8616514205932617,1.9228966236114502,0.609375,0.55,6,2,0.4,mnist,multiclass_mln,0.05
40,1.8634814023971558,1.9531922340393066,0.6015625,0.51,6,2,0.4,mnist,multiclass_mln,0.05
41,1.8777300119400024,1.9554345607757568,0.578125,0.51,6,2,0.4,mnist,multiclass_mln,0.05
42,1.8527063131332397,1.9559935331344604,0.6171875,0.49,6,2,0.4,mnist,multiclass_mln,0.05
43,1.8274239301681519,1.9572901725769043,0.6328125,0.49,6,2,0.4,mnist,multiclass_mln,0.05
44,1.8411309719085693,1.9485877752304077,0.6171875,0.51,6,2,0.4,mnist,multiclass_mln,0.05
45,1.8565901517868042,1.9490745067596436,0.59375,0.52,6,2,0.4,mnist,multiclass_mln,0.05
46,1.839302659034729,1.9526138305664062,0.6328125,0.5,6,2,0.4,mnist,multiclass_mln,0.05
47,1.8524974584579468,1.949286699295044,0.609375,0.51,6,2,0.4,mnist,multiclass_mln,0.05
48,1.8603473901748657,1.9548509120941162,0.6015625,0.5,6,2,0.4,mnist,multiclass_mln,0.05
49,1.8677200078964233,1.9546056985855103,0.59375,0.5,6,2,0.4,mnist,multiclass_mln,0.05
50,1.8329471349716187,1.9410518407821655,0.625,0.53,6,2,0.4,mnist,multiclass_mln,0.05
51,1.8076121807098389,1.9408164024353027,0.65625,0.52,6,2,0.4,mnist,multiclass_mln,0.05
52,1.8335579633712769,1.9377167224884033,0.625,0.52,6,2,0.4,mnist,multiclass_mln,0.05
53,1.8215558528900146,1.9310516119003296,0.6484375,0.52,6,2,0.4,mnist,multiclass_mln,0.05
54,1.825855016708374,1.9241633415222168,0.6328125,0.54,6,2,0.4,mnist,multiclass_mln,0.05
55,1.8113625049591064,1.9291795492172241,0.65625,0.53,6,2,0.4,mnist,multiclass_mln,0.05
56,1.8149616718292236,1.9181116819381714,0.640625,0.54,6,2,0.4,mnist,multiclass_mln,0.05
57,1.815852165222168,1.9063937664031982,0.6484375,0.54,6,2,0.4,mnist,multiclass_mln,0.05
58,1.7848235368728638,1.9015259742736816,0.6796875,0.55,6,2,0.4,mnist,multiclass_mln,0.05
59,1.7936954498291016,1.8859292268753052,0.671875,0.56,6,2,0.4,mnist,multiclass_mln,0.05
60,1.7471286058425903,1.8827407360076904,0.71875,0.58,6,2,0.4,mnist,multiclass_mln,0.05
61,1.7736164331436157,1.8945392370224,0.6796875,0.5700000000000001,6,2,0.4,mnist,multiclass_mln,0.05
62,1.7676628828048706,1.9021830558776855,0.6953125,0.56,6,2,0.4,mnist,multiclass_mln,0.05
63,1.7225189208984375,1.8967375755310059,0.7421875,0.56,6,2,0.4,mnist,multiclass_mln,0.05
64,1.7634267807006836,1.8815819025039673,0.6953125,0.56,6,2,0.4,mnist,multiclass_mln,0.05
65,1.735771894454956,1.8580436706542969,0.7265625,0.61,6,2,0.4,mnist,multiclass_mln,0.05
66,1.758957862854004,1.852349042892456,0.703125,0.6,6,2,0.4,mnist,multiclass_mln,0.05
67,1.7500231266021729,1.8408509492874146,0.703125,0.61,6,2,0.4,mnist,multiclass_mln,0.05
68,1.7455931901931763,1.8463363647460938,0.71875,0.61,6,2,0.4,mnist,multiclass_mln,0.05
69,1.7374378442764282,1.859635591506958,0.71875,0.61,6,2,0.4,mnist,multiclass_mln,0.05
70,1.7243473529815674,1.8813189268112183,0.7421875,0.56,6,2,0.4,mnist,multiclass_mln,0.05
71,1.749932050704956,1.9061601161956787,0.7265625,0.54,6,2,0.4,mnist,multiclass_mln,0.05
72,1.7696315050125122,1.9158692359924316,0.6953125,0.53,6,2,0.4,mnist,multiclass_mln,0.05
73,1.7575932741165161,1.9123615026474,0.6953125,0.55,6,2,0.4,mnist,multiclass_mln,0.05
74,1.7426780462265015,1.896712303161621,0.7109375,0.55,6,2,0.4,mnist,multiclass_mln,0.05
75,1.7239961624145508,1.884362816810608,0.734375,0.56,6,2,0.4,mnist,multiclass_mln,0.05
76,1.704471230506897,1.878735065460205,0.765625,0.58,6,2,0.4,mnist,multiclass_mln,0.05
77,1.7412452697753906,1.912549614906311,0.71875,0.53,6,2,0.4,mnist,multiclass_mln,0.05
78,1.7276760339736938,1.9215272665023804,0.734375,0.53,6,2,0.4,mnist,multiclass_mln,0.05
79,1.766039252281189,1.9026646614074707,0.6875,0.54,6,2,0.4,mnist,multiclass_mln,0.05
80,1.7243479490280151,1.9009733200073242,0.7421875,0.55,6,2,0.4,mnist,multiclass_mln,0.05
81,1.737461805343628,1.9389030933380127,0.71875,0.51,6,2,0.4,mnist,multiclass_mln,0.05
82,1.7657653093338013,1.9470347166061401,0.6953125,0.52,6,2,0.4,mnist,multiclass_mln,0.05
83,1.7898056507110596,1.9256973266601562,0.671875,0.53,6,2,0.4,mnist,multiclass_mln,0.05
84,1.7812764644622803,1.8792502880096436,0.6796875,0.5700000000000001,6,2,0.4,mnist,multiclass_mln,0.05
85,1.7580229043960571,1.8397021293640137,0.703125,0.62,6,2,0.4,mnist,multiclass_mln,0.05
86,1.7512192726135254,1.8417081832885742,0.7109375,0.61,6,2,0.4,mnist,multiclass_mln,0.05
87,1.7365005016326904,1.863285779953003,0.7265625,0.59,6,2,0.4,mnist,multiclass_mln,0.05
88,1.7113234996795654,1.864261269569397,0.75,0.6,6,2,0.4,mnist,multiclass_mln,0.05
89,1.7343218326568604,1.8678295612335205,0.734375,0.59,6,2,0.4,mnist,multiclass_mln,0.05
90,1.6938831806182861,1.8657857179641724,0.7734375,0.59,6,2,0.4,mnist,multiclass_mln,0.05
91,1.7203893661499023,1.8755358457565308,0.734375,0.58,6,2,0.4,mnist,multiclass_mln,0.05
92,1.7457207441329956,1.861287236213684,0.7109375,0.59,6,2,0.4,mnist,multiclass_mln,0.05
93,1.7014931440353394,1.8636606931686401,0.7578125,0.6,6,2,0.4,mnist,multiclass_mln,0.05
94,1.6709753274917603,1.8553541898727417,0.7890625,0.6,6,2,0.4,mnist,multiclass_mln,0.05
95,1.7018139362335205,1.8389341831207275,0.765625,0.63,6,2,0.4,mnist,multiclass_mln,0.05
96,1.6805144548416138,1.8480346202850342,0.78125,0.61,6,2,0.4,mnist,multiclass_mln,0.05
97,1.7291269302368164,1.8447771072387695,0.7265625,0.61,6,2,0.4,mnist,multiclass_mln,0.05
98,1.6994364261627197,1.8297832012176514,0.7578125,0.64,6,2,0.4,mnist,multiclass_mln,0.05
99,1.7086199522018433,1.8390190601348877,0.7578125,0.62,6,2,0.4,mnist,multiclass_mln,0.05
0,2.303783416748047,2.299802303314209,0.1015625,0.15,7,2,0.4,mnist,multiclass_mln,0.05
1,2.299851894378662,2.297070026397705,0.125,0.18,7,2,0.4,mnist,multiclass_mln,0.05
2,2.297724485397339,2.2943947315216064,0.1796875,0.17,7,2,0.4,mnist,multiclass_mln,0.05
3,2.294961929321289,2.2905640602111816,0.1953125,0.19,7,2,0.4,mnist,multiclass_mln,0.05
4,2.2910749912261963,2.288212537765503,0.1484375,0.17,7,2,0.4,mnist,multiclass_mln,0.05
5,2.290379047393799,2.2831013202667236,0.15625,0.16,7,2,0.4,mnist,multiclass_mln,0.05
6,2.285560369491577,2.2777390480041504,0.1796875,0.18,7,2,0.4,mnist,multiclass_mln,0.05
7,2.276576519012451,2.2721948623657227,0.2109375,0.17,7,2,0.4,mnist,multiclass_mln,0.05
8,2.2673957347869873,2.2655744552612305,0.203125,0.14,7,2,0.4,mnist,multiclass_mln,0.05
9,2.257610559463501,2.2591662406921387,0.1796875,0.14,7,2,0.4,mnist,multiclass_mln,0.05
10,2.2438948154449463,2.2555184364318848,0.2109375,0.14,7,2,0.4,mnist,multiclass_mln,0.05
11,2.2267773151397705,2.245908737182617,0.203125,0.19,7,2,0.4,mnist,multiclass_mln,0.05
12,2.2183456420898438,2.233280897140503,0.234375,0.19,7,2,0.4,mnist,multiclass_mln,0.05
13,2.2031302452087402,2.2222418785095215,0.25,0.21,7,2,0.4,mnist,multiclass_mln,0.05
14,2.192692279815674,2.207386016845703,0.25,0.22,7,2,0.4,mnist,multiclass_mln,0.05
15,2.195469617843628,2.181842088699341,0.25,0.24,7,2,0.4,mnist,multiclass_mln,0.05
16,2.1450090408325195,2.154446601867676,0.3203125,0.29,7,2,0.4,mnist,multiclass_mln,0.05
17,2.113063097000122,2.118981122970581,0.3515625,0.39,7,2,0.4,mnist,multiclass_mln,0.05
18,2.0972237586975098,2.098778486251831,0.3671875,0.39,7,2,0.4,mnist,multiclass_mln,0.05
19,2.0720150470733643,2.0803427696228027,0.40625,0.4,7,2,0.4,mnist,multiclass_mln,0.05
20,2.0726234912872314,2.067451238632202,0.359375,0.42,7,2,0.4,mnist,multiclass_mln,0.05
21,2.0393011569976807,2.0588300228118896,0.40625,0.43,7,2,0.4,mnist,multiclass_mln,0.05
22,2.042360544204712,2.034916877746582,0.4453125,0.47000000000000003,7,2,0.4,mnist,multiclass_mln,0.05
23,1.9937946796417236,1.9939298629760742,0.4765625,0.51,7,2,0.4,mnist,multiclass_mln,0.05
24,1.9787817001342773,1.9943416118621826,0.5390625,0.51,7,2,0.4,mnist,multiclass_mln,0.05
25,1.9635521173477173,1.9803951978683472,0.5078125,0.51,7,2,0.4,mnist,multiclass_mln,0.05
26,1.9682458639144897,1.9653009176254272,0.515625,0.5,7,2,0.4,mnist,multiclass_mln,0.05
27,1.963449239730835,1.9594829082489014,0.53125,0.52,7,2,0.4,mnist,multiclass_mln,0.05
28,1.939212679862976,1.9637632369995117,0.53125,0.49,7,2,0.4,mnist,multiclass_mln,0.05
29,1.9182504415512085,1.9443435668945312,0.546875,0.52,7,2,0.4,mnist,multiclass_mln,0.05
30,1.9004840850830078,1.9294383525848389,0.609375,0.53,7,2,0.4,mnist,multiclass_mln,0.05
31,1.8640984296798706,1.910122275352478,0.625,0.55,7,2,0.4,mnist,multiclass_mln,0.05
32,1.864890694618225,1.9106920957565308,0.6015625,0.54,7,2,0.4,mnist,multiclass_mln,0.05
33,1.8693190813064575,1.902766227722168,0.6328125,0.54,7,2,0.4,mnist,multiclass_mln,0.05
34,1.8404996395111084,1.9124029874801636,0.671875,0.54,7,2,0.4,mnist,multiclass_mln,0.05
35,1.8689512014389038,1.920382022857666,0.609375,0.53,7,2,0.4,mnist,multiclass_mln,0.05
36,1.8341988325119019,1.9026362895965576,0.6328125,0.53,7,2,0.4,mnist,multiclass_mln,0.05
37,1.8338412046432495,1.877061367034912,0.640625,0.58,7,2,0.4,mnist,multiclass_mln,0.05
38,1.797162652015686,1.877292513847351,0.6875,0.5700000000000001,7,2,0.4,mnist,multiclass_mln,0.05
39,1.7862024307250977,1.9002958536148071,0.6796875,0.56,7,2,0.4,mnist,multiclass_mln,0.05
40,1.7857728004455566,1.903874158859253,0.6875,0.55,7,2,0.4,mnist,multiclass_mln,0.05
41,1.8220899105072021,1.888067364692688,0.640625,0.56,7,2,0.4,mnist,multiclass_mln,0.05
42,1.8108024597167969,1.869348168373108,0.6484375,0.6,7,2,0.4,mnist,multiclass_mln,0.05
43,1.7989054918289185,1.8670649528503418,0.6640625,0.6,7,2,0.4,mnist,multiclass_mln,0.05
44,1.7823373079299927,1.866679072380066,0.6875,0.59,7,2,0.4,mnist,multiclass_mln,0.05
45,1.817460298538208,1.8687710762023926,0.6484375,0.6,7,2,0.4,mnist,multiclass_mln,0.05
46,1.7845534086227417,1.8651138544082642,0.6953125,0.59,7,2,0.4,mnist,multiclass_mln,0.05
47,1.7819664478302002,1.845838189125061,0.6796875,0.63,7,2,0.4,mnist,multiclass_mln,0.05
48,1.7483906745910645,1.850875735282898,0.7109375,0.63,7,2,0.4,mnist,multiclass_mln,0.05
49,1.7774258852005005,1.8632241487503052,0.6875,0.61,7,2,0.4,mnist,multiclass_mln,0.05
50,1.7503867149353027,1.8660873174667358,0.71875,0.61,7,2,0.4,mnist,multiclass_mln,0.05
51,1.738346815109253,1.8608533143997192,0.7265625,0.61,7,2,0.4,mnist,multiclass_mln,0.05
52,1.7821778059005737,1.8656432628631592,0.671875,0.6,7,2,0.4,mnist,multiclass_mln,0.05
53,1.7659400701522827,1.864202618598938,0.6953125,0.6,7,2,0.4,mnist,multiclass_mln,0.05
54,1.7544832229614258,1.8704675436019897,0.7109375,0.58,7,2,0.4,mnist,multiclass_mln,0.05
55,1.7824935913085938,1.8848545551300049,0.6796875,0.56,7,2,0.4,mnist,multiclass_mln,0.05
56,1.7736467123031616,1.8928961753845215,0.6875,0.56,7,2,0.4,mnist,multiclass_mln,0.05
57,1.7892725467681885,1.9001448154449463,0.6796875,0.56,7,2,0.4,mnist,multiclass_mln,0.05
58,1.7623480558395386,1.9022526741027832,0.6953125,0.55,7,2,0.4,mnist,multiclass_mln,0.05
59,1.7667336463928223,1.8958520889282227,0.6875,0.56,7,2,0.4,mnist,multiclass_mln,0.05
60,1.7452563047409058,1.889269232749939,0.71875,0.5700000000000001,7,2,0.4,mnist,multiclass_mln,0.05
61,1.7454880475997925,1.8830316066741943,0.71875,0.5700000000000001,7,2,0.4,mnist,multiclass_mln,0.05
62,1.7296823263168335,1.8806151151657104,0.734375,0.5700000000000001,7,2,0.4,mnist,multiclass_mln,0.05
63,1.7088946104049683,1.8709677457809448,0.7578125,0.58,7,2,0.4,mnist,multiclass_mln,0.05
64,1.7337963581085205,1.8612321615219116,0.7265625,0.59,7,2,0.4,mnist,multiclass_mln,0.05
65,1.7471427917480469,1.8678615093231201,0.71875,0.59,7,2,0.4,mnist,multiclass_mln,0.05
66,1.7567166090011597,1.8657431602478027,0.703125,0.59,7,2,0.4,mnist,multiclass_mln,0.05
67,1.7358533143997192,1.8564609289169312,0.7265625,0.6,7,2,0.4,mnist,multiclass_mln,0.05
68,1.7395845651626587,1.8641210794448853,0.71875,0.59,7,2,0.4,mnist,multiclass_mln,0.05
69,1.7362115383148193,1.875615119934082,0.7265625,0.58,7,2,0.4,mnist,multiclass_mln,0.05
70,1.7201967239379883,1.8761200904846191,0.734375,0.58,7,2,0.4,mnist,multiclass_mln,0.05
71,1.715111255645752,1.8826342821121216,0.7421875,0.5700000000000001,7,2,0.4,mnist,multiclass_mln,0.05
72,1.7092885971069336,1.8840243816375732,0.75,0.5700000000000001,7,2,0.4,mnist,multiclass_mln,0.05
73,1.7506364583969116,1.8779914379119873,0.7109375,0.58,7,2,0.4,mnist,multiclass_mln,0.05
74,1.7139582633972168,1.854105830192566,0.7421875,0.61,7,2,0.4,mnist,multiclass_mln,0.05
75,1.7139887809753418,1.8360682725906372,0.7421875,0.63,7,2,0.4,mnist,multiclass_mln,0.05
76,1.7408207654953003,1.8322601318359375,0.71875,0.63,7,2,0.4,mnist,multiclass_mln,0.05
77,1.6991920471191406,1.8325189352035522,0.7578125,0.62,7,2,0.4,mnist,multiclass_mln,0.05
78,1.6771479845046997,1.8242225646972656,0.78125,0.64,7,2,0.4,mnist,multiclass_mln,0.05
79,1.7207773923873901,1.8351112604141235,0.734375,0.63,7,2,0.4,mnist,multiclass_mln,0.05
80,1.694350004196167,1.8754959106445312,0.765625,0.58,7,2,0.4,mnist,multiclass_mln,0.05
81,1.6897233724594116,1.8938746452331543,0.7734375,0.5700000000000001,7,2,0.4,mnist,multiclass_mln,0.05
82,1.7274953126907349,1.8786677122116089,0.734375,0.58,7,2,0.4,mnist,multiclass_mln,0.05
83,1.725145936012268,1.861353874206543,0.734375,0.61,7,2,0.4,mnist,multiclass_mln,0.05
84,1.7566359043121338,1.8517335653305054,0.703125,0.62,7,2,0.4,mnist,multiclass_mln,0.05
85,1.7066444158554077,1.8488705158233643,0.7578125,0.61,7,2,0.4,mnist,multiclass_mln,0.05
86,1.7682414054870605,1.8463772535324097,0.6953125,0.62,7,2,0.4,mnist,multiclass_mln,0.05
87,1.7630751132965088,1.8501695394515991,0.6953125,0.62,7,2,0.4,mnist,multiclass_mln,0.05
88,1.7436689138412476,1.852333426475525,0.7109375,0.59,7,2,0.4,mnist,multiclass_mln,0.05
89,1.7310538291931152,1.8448295593261719,0.734375,0.61,7,2,0.4,mnist,multiclass_mln,0.05
90,1.7086929082870483,1.8365086317062378,0.75,0.63,7,2,0.4,mnist,multiclass_mln,0.05
91,1.6865434646606445,1.822838306427002,0.7734375,0.63,7,2,0.4,mnist,multiclass_mln,0.05
92,1.6794155836105347,1.8053325414657593,0.78125,0.64,7,2,0.4,mnist,multiclass_mln,0.05
93,1.701894760131836,1.801838994026184,0.7578125,0.66,7,2,0.4,mnist,multiclass_mln,0.05
94,1.7067137956619263,1.8002007007598877,0.7578125,0.66,7,2,0.4,mnist,multiclass_mln,0.05
95,1.6945174932479858,1.813635230064392,0.765625,0.65,7,2,0.4,mnist,multiclass_mln,0.05
96,1.6926798820495605,1.8296297788619995,0.765625,0.62,7,2,0.4,mnist,multiclass_mln,0.05
97,1.7080557346343994,1.8259981870651245,0.75,0.63,7,2,0.4,mnist,multiclass_mln,0.05
98,1.6893266439437866,1.8408616781234741,0.7734375,0.61,7,2,0.4,mnist,multiclass_mln,0.05
99,1.6653140783309937,1.8418128490447998,0.796875,0.61,7,2,0.4,mnist,multiclass_mln,0.05
0,2.302273988723755,2.300994634628296,0.109375,0.11,8,2,0.4,mnist,multiclass_mln,0.05
1,2.302030563354492,2.2980661392211914,0.109375,0.11,8,2,0.4,mnist,multiclass_mln,0.05
2,2.2988221645355225,2.296285629272461,0.109375,0.14,8,2,0.4,mnist,multiclass_mln,0.05
3,2.297128915786743,2.29361891746521,0.1484375,0.19,8,2,0.4,mnist,multiclass_mln,0.05
4,2.2949023246765137,2.289532423019409,0.1796875,0.21,8,2,0.4,mnist,multiclass_mln,0.05
5,2.285431385040283,2.283863067626953,0.203125,0.17,8,2,0.4,mnist,multiclass_mln,0.05
6,2.276421546936035,2.2779242992401123,0.1796875,0.13,8,2,0.4,mnist,multiclass_mln,0.05
7,2.2844390869140625,2.2668466567993164,0.1171875,0.22,8,2,0.4,mnist,multiclass_mln,0.05
8,2.266913414001465,2.255131721496582,0.171875,0.25,8,2,0.4,mnist,multiclass_mln,0.05
9,2.253263235092163,2.2396528720855713,0.2578125,0.22,8,2,0.4,mnist,multiclass_mln,0.05
10,2.2467856407165527,2.2223317623138428,0.1875,0.25,8,2,0.4,mnist,multiclass_mln,0.05
11,2.2354722023010254,2.2063345909118652,0.171875,0.25,8,2,0.4,mnist,multiclass_mln,0.05
12,2.204319953918457,2.1955316066741943,0.2421875,0.24,8,2,0.4,mnist,multiclass_mln,0.05
13,2.1897804737091064,2.176124095916748,0.2890625,0.26,8,2,0.4,mnist,multiclass_mln,0.05
14,2.174008369445801,2.144688606262207,0.28125,0.31,8,2,0.4,mnist,multiclass_mln,0.05
15,2.1254916191101074,2.1150221824645996,0.375,0.37,8,2,0.4,mnist,multiclass_mln,0.05
16,2.0912041664123535,2.0911800861358643,0.421875,0.38,8,2,0.4,mnist,multiclass_mln,0.05
17,2.0548202991485596,2.0730063915252686,0.421875,0.38,8,2,0.4,mnist,multiclass_mln,0.05
18,2.0379638671875,2.0595691204071045,0.4453125,0.41000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
19,1.985585331916809,2.049614667892456,0.4921875,0.41000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
20,1.9796327352523804,2.035193681716919,0.484375,0.44,8,2,0.4,mnist,multiclass_mln,0.05
21,1.9877418279647827,2.0467076301574707,0.46875,0.42,8,2,0.4,mnist,multiclass_mln,0.05
22,2.0204949378967285,2.0523409843444824,0.46875,0.42,8,2,0.4,mnist,multiclass_mln,0.05
23,1.951819658279419,2.0519871711730957,0.53125,0.41000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
24,1.9897798299789429,2.0329015254974365,0.4921875,0.43,8,2,0.4,mnist,multiclass_mln,0.05
25,1.9620875120162964,2.016512870788574,0.5078125,0.45,8,2,0.4,mnist,multiclass_mln,0.05
26,1.9620918035507202,2.0208916664123535,0.5078125,0.42,8,2,0.4,mnist,multiclass_mln,0.05
27,1.9072729349136353,2.0273890495300293,0.5625,0.42,8,2,0.4,mnist,multiclass_mln,0.05
28,1.9082133769989014,2.0215227603912354,0.5703125,0.43,8,2,0.4,mnist,multiclass_mln,0.05
29,1.922184944152832,2.01377534866333,0.5546875,0.46,8,2,0.4,mnist,multiclass_mln,0.05
30,1.9136085510253906,2.0140371322631836,0.546875,0.44,8,2,0.4,mnist,multiclass_mln,0.05
31,1.9285078048706055,2.0016698837280273,0.53125,0.45,8,2,0.4,mnist,multiclass_mln,0.05
32,1.9098985195159912,1.9859603643417358,0.546875,0.47000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
33,1.9245401620864868,1.9774519205093384,0.5234375,0.48,8,2,0.4,mnist,multiclass_mln,0.05
34,1.9027656316757202,1.978885293006897,0.5546875,0.48,8,2,0.4,mnist,multiclass_mln,0.05
35,1.9053857326507568,1.9842535257339478,0.5546875,0.48,8,2,0.4,mnist,multiclass_mln,0.05
36,1.8912608623504639,2.0059211254119873,0.5703125,0.46,8,2,0.4,mnist,multiclass_mln,0.05
37,1.889181137084961,2.032184600830078,0.5703125,0.41000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
38,1.9114373922348022,2.0492119789123535,0.5546875,0.4,8,2,0.4,mnist,multiclass_mln,0.05
39,1.925094485282898,2.053083896636963,0.53125,0.38,8,2,0.4,mnist,multiclass_mln,0.05
40,1.9153025150299072,2.040984869003296,0.5390625,0.41000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
41,1.8923211097717285,2.0179331302642822,0.5546875,0.44,8,2,0.4,mnist,multiclass_mln,0.05
42,1.8998178243637085,1.988824725151062,0.5625,0.47000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
43,1.8886762857437134,1.9772582054138184,0.578125,0.48,8,2,0.4,mnist,multiclass_mln,0.05
44,1.9027103185653687,1.988855004310608,0.546875,0.47000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
45,1.8835642337799072,1.979773759841919,0.5703125,0.48,8,2,0.4,mnist,multiclass_mln,0.05
46,1.8698360919952393,1.9677494764328003,0.6171875,0.49,8,2,0.4,mnist,multiclass_mln,0.05
47,1.844652771949768,1.9742780923843384,0.6171875,0.49,8,2,0.4,mnist,multiclass_mln,0.05
48,1.869195818901062,1.9795105457305908,0.609375,0.49,8,2,0.4,mnist,multiclass_mln,0.05
49,1.8857603073120117,1.9947481155395508,0.5859375,0.47000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
50,1.820913314819336,2.0084755420684814,0.6484375,0.45,8,2,0.4,mnist,multiclass_mln,0.05
51,1.8462358713150024,2.0244557857513428,0.625,0.44,8,2,0.4,mnist,multiclass_mln,0.05
52,1.851561427116394,2.0304312705993652,0.6171875,0.44,8,2,0.4,mnist,multiclass_mln,0.05
53,1.8415920734405518,2.0494213104248047,0.625,0.41000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
54,1.852118968963623,2.0525524616241455,0.6171875,0.41000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
55,1.8349055051803589,2.052452325820923,0.6328125,0.41000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
56,1.8549884557724,2.0626511573791504,0.609375,0.4,8,2,0.4,mnist,multiclass_mln,0.05
57,1.8263766765594482,2.0589253902435303,0.6328125,0.41000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
58,1.8395941257476807,2.0439770221710205,0.6171875,0.42,8,2,0.4,mnist,multiclass_mln,0.05
59,1.8381032943725586,2.0519371032714844,0.6171875,0.41000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
60,1.8457777500152588,2.0596494674682617,0.625,0.41000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
61,1.8788154125213623,2.0626728534698486,0.5859375,0.4,8,2,0.4,mnist,multiclass_mln,0.05
62,1.8822596073150635,2.0539591312408447,0.5859375,0.41000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
63,1.8712142705917358,2.0520174503326416,0.6015625,0.41000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
64,1.8399410247802734,2.050638437271118,0.625,0.41000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
65,1.8346439599990845,2.050157070159912,0.6328125,0.42,8,2,0.4,mnist,multiclass_mln,0.05
66,1.8345491886138916,2.0477848052978516,0.6328125,0.42,8,2,0.4,mnist,multiclass_mln,0.05
67,1.8192737102508545,2.0481908321380615,0.6640625,0.41000000000000003,8,2,0.4,mnist,multiclass_mln,0.05
68,1.8274261951446533,2.0333118438720703,0.640625,0.42,8,2,0.4,mnist,multiclass_mln,0.05
69,1.849845290184021,2.0261294841766357,0.609375,0.44,8,2,0.4,mnist,multiclass_mln,0.05
70,1.8448246717453003,2.021791458129883,0.625,0.45,8,2,0.4,mnist,multiclass_mln,0.05
