epoch,train_loss,val_loss,train_acc,val_acc,iteration,mid_layer,dropout,dataset,network,lr
6,2.185310125350952,2.3002867698669434,0.421875,0.1,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
7,2.1623005867004395,2.299912691116333,0.4453125,0.1,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
8,2.139765739440918,2.2994985580444336,0.4609375,0.1,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
9,2.117753744125366,2.2988550662994385,0.484375,0.1,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
10,2.0968382358551025,2.2979133129119873,0.4921875,0.1,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
11,2.076652765274048,2.2967493534088135,0.5078125,0.11,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
12,2.057554244995117,2.2953872680664062,0.5234375,0.13,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
13,2.038562059402466,2.293822765350342,0.53125,0.15,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
14,2.0191550254821777,2.292069911956787,0.546875,0.2,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
15,1.999586582183838,2.2901697158813477,0.578125,0.23,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
16,1.9804474115371704,2.288036823272705,0.59375,0.3,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
17,1.961843729019165,2.2855570316314697,0.6171875,0.35000000000000003,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
18,1.9435944557189941,2.2826547622680664,0.625,0.39,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
19,1.9258581399917603,2.2791309356689453,0.640625,0.39,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
20,1.9086703062057495,2.274869441986084,0.65625,0.4,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
21,1.8917690515518188,2.269681453704834,0.671875,0.42,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
22,1.8751245737075806,2.2635529041290283,0.6875,0.44,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
23,1.8586372137069702,2.256477117538452,0.734375,0.47000000000000003,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
24,1.8420772552490234,2.24825382232666,0.75,0.5,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
25,1.8252742290496826,2.2387654781341553,0.7578125,0.5,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
26,1.8083288669586182,2.228347063064575,0.78125,0.51,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
27,1.791140079498291,2.217393398284912,0.8203125,0.52,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
28,1.77375328540802,2.2061266899108887,0.828125,0.54,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
